,ds,trend,yhat,status,country,state,MAE_per_state_status,parameters
34,2020-12-22,17.19560913451144,17.43019669280382,Recovered,Canada,Northwest Territories,2.5488390448851597,default parameters
35,2020-12-23,17.36285177260886,17.51975337753487,Recovered,Canada,Northwest Territories,2.5488390448851597,default parameters
36,2020-12-24,17.530094410706273,17.51874730308967,Recovered,Canada,Northwest Territories,2.5488390448851597,default parameters
0,2020-11-18,1139.7145002772158,1145.1250685433502,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
1,2020-11-19,1147.2455214644385,1152.5417672828269,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
2,2020-11-20,1154.7765426270885,1158.861669876644,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
3,2020-11-21,1162.3332689056256,1163.4905678614416,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
4,2020-11-22,1175.2619826707146,1170.1503954049322,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
5,2020-11-23,1188.7431431268633,1179.203497390861,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
6,2020-11-24,1202.2540431043005,1200.956035816172,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
7,2020-11-25,1215.772158122533,1221.1827263886742,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
8,2020-11-26,1229.2902731417719,1234.5865189601614,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
9,2020-11-27,1242.802143397913,1246.8872706474685,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
10,2020-11-28,1256.3140136099873,1257.4713125657993,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
11,2020-11-29,1269.8258838676531,1264.7142966018964,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
12,2020-11-30,1283.3518302225511,1273.81218448655,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
13,2020-12-01,1297.170320060601,1295.8723127724766,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
14,2020-12-02,1310.988809899169,1316.3993781653096,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
15,2020-12-03,1324.807299766574,1330.1035455849574,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
16,2020-12-04,1338.6229912087183,1342.7081184582773,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
17,2020-12-05,1352.4136360218272,1353.5709349776373,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
18,2020-12-06,1366.1965669576227,1361.0849796918603,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
19,2020-12-07,1372.0497022305058,1362.5100564944958,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
20,2020-12-08,1377.9017038957916,1376.6036966076765,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
21,2020-12-09,1383.7537055329678,1389.1642737991117,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
22,2020-12-10,1389.6057071705904,1394.9019529889838,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
23,2020-12-11,1395.4577088169394,1399.5428360664953,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
24,2020-12-12,1401.309710439719,1402.4670093955228,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
25,2020-12-13,1407.1617120624983,1402.0501247967297,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
26,2020-12-14,1413.013713685278,1403.4740679492709,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
27,2020-12-15,1418.8657153080571,1417.5677080199087,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
28,2020-12-16,1424.7177169308368,1430.1282851969838,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
29,2020-12-17,1430.5697185536162,1435.865964372007,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
30,2020-12-18,1436.4217201763956,1440.5068474259551,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
31,2020-12-19,1442.2737217991748,1443.4310207549768,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
32,2020-12-20,1448.1257234219543,1443.014136156181,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
33,2020-12-21,1453.977725044734,1444.438079308728,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
34,2020-12-22,1459.8297266675133,1458.5317193793742,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
35,2020-12-23,1465.6817282902928,1471.0922965564428,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
36,2020-12-24,1471.533729913072,1476.8299757314642,Confirmed,Canada,Nova Scotia,7.031641624242866,default parameters
0,2020-11-18,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
1,2020-11-19,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
2,2020-11-20,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
3,2020-11-21,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
4,2020-11-22,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
5,2020-11-23,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
6,2020-11-24,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
7,2020-11-25,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
8,2020-11-26,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
9,2020-11-27,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
10,2020-11-28,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
11,2020-11-29,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
12,2020-11-30,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
13,2020-12-01,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
14,2020-12-02,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
15,2020-12-03,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
16,2020-12-04,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
17,2020-12-05,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
18,2020-12-06,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
19,2020-12-07,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
20,2020-12-08,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
21,2020-12-09,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
22,2020-12-10,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
23,2020-12-11,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
24,2020-12-12,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
25,2020-12-13,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
26,2020-12-14,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
27,2020-12-15,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
28,2020-12-16,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
29,2020-12-17,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
30,2020-12-18,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
31,2020-12-19,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
32,2020-12-20,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
33,2020-12-21,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
34,2020-12-22,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
35,2020-12-23,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
36,2020-12-24,65.0,65.0,Deaths,Canada,Nova Scotia,0.0,default parameters
0,2020-11-18,1063.0657281915899,1061.5559379550978,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
1,2020-11-19,1064.7243503768184,1065.2257974439842,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
2,2020-11-20,1066.3829725779945,1066.889922136691,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
3,2020-11-21,1068.041594785772,1066.8008151438646,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
4,2020-11-22,1069.700217021791,1070.9617052671929,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
5,2020-11-23,1071.3588457756375,1071.4688594884417,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
6,2020-11-24,1073.0174745276581,1073.388145821988,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
7,2020-11-25,1074.6761032815396,1073.166313045055,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
8,2020-11-26,1075.7464543415479,1076.2479014087196,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
9,2020-11-27,1076.8165958194127,1077.3235453781099,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
10,2020-11-28,1077.8867372409654,1076.6459575990568,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
11,2020-11-29,1078.9568786441132,1080.2183668895104,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
12,2020-11-30,1080.0574562622317,1080.1674699750351,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
13,2020-12-01,1097.5094904329098,1097.8801617272345,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
14,2020-12-02,1114.961524607786,1113.4517343712978,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
15,2020-12-03,1136.3228625386098,1136.824309605774,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
16,2020-12-04,1157.68420037424,1158.1911499329422,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
17,2020-12-05,1179.0374934925085,1177.7967138506037,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
18,2020-12-06,1200.3907866175641,1201.6522748629632,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
19,2020-12-07,1213.3286214291693,1213.4386351419744,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
20,2020-12-08,1226.2664561976178,1226.6371274919438,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
21,2020-12-09,1239.212857438009,1237.7030672015226,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
22,2020-12-10,1252.1574830517866,1252.6589301189526,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
23,2020-12-11,1265.0884896591815,1265.5954392178778,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
24,2020-12-12,1272.9973535220502,1271.756573880139,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
25,2020-12-13,1280.906217384919,1282.1677056303172,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
26,2020-12-14,1288.815081247788,1288.925094960593,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
27,2020-12-15,1296.7239451106566,1297.0946164049874,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
28,2020-12-16,1304.6328089735255,1303.123018737041,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
29,2020-12-17,1312.5416728363944,1313.0431199035597,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
30,2020-12-18,1320.4505366992632,1320.957486257967,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
31,2020-12-19,1328.359400562132,1327.1186209202249,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
32,2020-12-20,1336.2682644250008,1337.5297526704032,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
33,2020-12-21,1344.1771282878694,1344.2871420006738,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
34,2020-12-22,1352.0859921507383,1352.4566634450705,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
35,2020-12-23,1359.9948560136072,1358.4850657771246,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
36,2020-12-24,1367.9037198764759,1368.4051669436471,Recovered,Canada,Nova Scotia,24.457839190645732,default parameters
0,2020-11-18,57.865870769980575,56.940396425141216,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
1,2020-11-19,69.58117963988863,69.00033538583295,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
2,2020-11-20,81.29648866202945,77.09963696588983,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
3,2020-11-21,93.01179788189445,91.41272005037773,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
4,2020-11-22,104.7271070273812,106.22677616291831,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
5,2020-11-23,116.44241615456129,120.04270388953367,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
6,2020-11-24,128.15529943609238,130.35759069213404,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
7,2020-11-25,139.8511734705267,138.92569912568166,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
8,2020-11-26,151.5394980392396,150.9586537851818,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
9,2020-11-27,157.41235427196312,153.2155025758232,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
10,2020-11-28,163.28194955180487,161.68287172028943,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
11,2020-11-29,169.1515445179743,170.65121365349987,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
12,2020-11-30,175.0211394057547,178.62142714073198,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
13,2020-12-01,180.89073406508203,183.09302532112918,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
14,2020-12-02,186.7603285750229,185.8348542301799,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
15,2020-12-03,192.62992313043804,192.0490788763802,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
16,2020-12-04,198.4959193955664,194.29906769943042,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
17,2020-12-05,203.5211341315481,201.92205630003863,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
18,2020-12-06,208.5424556657406,210.04212480127052,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
19,2020-12-07,213.5564658413903,217.15675357637465,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
20,2020-12-08,218.56754382962313,220.76983508566386,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
21,2020-12-09,223.57416420809167,222.64868986324686,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
22,2020-12-10,228.5790409587418,227.99819670468912,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
23,2020-12-11,233.5821235762436,229.38527188010528,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
24,2020-12-12,238.58083732148376,236.9817594899709,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
25,2020-12-13,243.57955106672392,245.07922020225178,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
26,2020-12-14,248.57826481196406,252.1785525469396,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
27,2020-12-15,253.57697855720423,255.77926981325453,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
28,2020-12-16,258.5756923024444,257.65021795759776,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
29,2020-12-17,263.57440604768453,262.99356179363076,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
30,2020-12-18,268.57311979292473,264.3762680967881,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
31,2020-12-19,273.57183353816487,271.972755706658,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
32,2020-12-20,278.570547283405,280.07021641894363,Confirmed,Canada,Nunavut,4.25870226672203,default parameters
